specObjID,z,zErr,spectroSkyFlux_u,spectroSkyFlux_g,spectroSkyFlux_r,spectroSkyFlux_i,spectroSkyFlux_z
299596329603065856,0.1558278,2.772856E-05,10.61532,16.76607,39.90071,70.61417,139.6112
299596330072827904,1.606542,0.0005210079,10.62564,17.90709,33.54007,55.66329,109.3396
299596604480972800,0.0904962,2.737075E-05,10.57228,17.01137,40.34192,72.3656,140.1839
299596879358879744,0.1229392,3.071043E-05,10.86473,17.07619,40.19067,70.83405,141.2247
299596879828641792,0.1230344,2.585208E-05,10.68503,18.16282,33.47754,55.12812,103.821
299597154236786688,0.1225028,1.175114E-05,10.89243,17.07127,39.87053,69.61452,136.4596
299597154706548736,0.1225,1.090016E-05,10.37995,17.78682,33.09703,54.86141,103.8054
299597429114693632,0.1230946,3.028909E-05,10.83809,16.95905,39.98442,68.33376,142.1003
299597429584455680,0.09049731,2.148844E-05,10.31053,17.70259,33.48986,54.79417,106.147
299597978870507520,0.1204177,2.344712E-05,10.73329,16.96703,40.06174,72.20247,139.5742
299598254218176512,1.4047,0.0002312777,10.63784,18.10138,33.56802,56.2628,109.7969
299598529096083456,0.1532605,3.696143E-05,10.40065,17.96948,33.93122,55.14515,110.1549
299598803504228352,0.9917079,0.0001707303,11.17228,17.29267,40.59383,74.23808,147.8553
299599078382135296,0.1533363,4.335008E-05,10.56401,16.85233,40.11379,72.32582,138.3496
299599078851897344,0.120346,1.842252E-05,10.42167,17.85254,33.399,55.50325,104.8855
299599353729804288,0.1230656,2.675386E-05,10.6625,18.10469,34.25564,58.16461,110.0215
299599628137949184,0.05157993,5.644207E-06,10.98081,17.27853,40.51366,70.0037,134.6063
299599628607711232,0.4403714,0.0002108027,2.786419,10.71086,30.17086,57.26127,114.8711
299599903015856128,0.1231886,2.295262E-05,10.81428,17.02982,40.83319,73.34885,140.1882
299599903485618176,0.1521185,2.697843E-05,10.91234,18.31271,33.82859,55.86336,109.9979
299600177893763072,0.1244643,4.320196E-05,10.51317,16.84872,40.39863,73.51987,146.85
299600178363525120,0.03801033,7.362194E-06,10.70902,18.01773,33.32348,55.03024,106.2511
299600452771670016,0.1626759,7.694308E-05,10.4612,16.96474,40.8727,74.30453,147.1839
299600453241432064,0.1627002,4.702538E-05,10.70016,18.24624,34.50279,56.20762,109.2177
299600727649576960,0.1520063,3.904781E-05,10.68237,17.02108,40.80103,72.61211,145.9234
299600728119339008,0.6928394,9.44473E-05,11.07916,18.498,34.35801,56.39138,104.9533
299601002527483904,0.4385464,0.0002440758,5.946544,12.61367,36.79585,66.07769,138.1187
299601002997245952,0.1540819,4.157036E-05,11.15013,18.31144,33.18338,56.20839,106.1247
299601277875152896,0.05158934,5.550995E-06,11.11158,18.29664,33.3739,55.66952,106.3643
299601552283297792,0.1633932,2.682004E-05,10.19243,16.90969,40.78771,70.51237,143.457
299601552753059840,0.1241183,3.395118E-05,10.28562,17.95096,34.60455,56.7543,109.3895
299601827161204736,0.03638333,2.249565E-05,10.95731,17.27053,41.26717,73.34862,141.6649
299602102039111680,0.1239846,5.565008E-05,10.28526,16.97983,40.67801,74.01278,139.3372
299602102508873728,0.1633623,1.726089E-05,10.72659,18.13226,34.06923,55.75167,105.9297
299602376917018624,0.151483,4.252181E-05,10.7677,16.96439,40.49838,73.03698,136.9794
299602377386780672,0.1232092,1.659297E-05,10.79487,17.96982,33.41246,56.20691,107.2572
299602651794925568,0.03745268,6.037618E-06,10.78881,16.9519,40.073,72.95229,140.3731
299602652264687616,0.03635695,1.570849E-05,10.88813,18.17617,33.65815,56.31204,106.5528
299602926672832512,0.4645427,0.0005821427,11.05611,17.2351,40.50474,71.81977,149.0573
299602927142594560,0.0374546,6.020544E-06,10.79358,18.10227,33.53033,56.80048,105.8188
299603201550739456,0.1198637,2.468126E-05,10.79166,17.21571,40.93082,70.25861,146.4607
299603202020501504,0.4385915,0.0001348234,6.77495,14.05449,31.05886,55.65822,108.6204
299603476428646400,0.122491,4.99617E-05,10.74665,16.92775,40.03211,68.05109,141.0666
299603476898408448,0.1224141,3.763796E-05,9.927567,17.19525,32.68098,54.65964,107.2678
299603751306553344,0.03797853,7.465673E-06,10.96705,17.37676,41.7117,75.38062,143.3323
299603751776315392,0.124454,2.934006E-05,10.70707,17.96393,33.33211,55.05874,109.947
299604026184460288,0.6924847,0.0001321159,11.11363,17.25274,40.73321,73.63631,142.8118
299604026654222336,0.1198547,2.041525E-05,10.17247,17.53416,33.77935,55.31663,107.254
299604301062367232,0.05328872,9.451189E-06,10.90962,17.05551,40.45594,73.27303,147.411
299604301532129280,0.1515293,3.170106E-05,10.90966,18.19962,34.19485,56.61803,107.1676
299604575940274176,0.1539679,5.770831E-05,10.71503,16.90003,40.29337,72.64813,142.385
299604850818181120,0.4404075,0.0002219118,7.357318,11.87526,30.87522,54.20899,106.7415
299604851287943168,0.05329375,9.387141E-06,10.21988,17.2689,32.7099,54.7996,106.0396
299605125696088064,0.1205831,3.916186E-05,10.78529,16.93282,40.30318,68.35744,144.1309
299605126165850112,0.1645139,4.590164E-05,10.4536,17.6694,33.30859,56.25289,107.2442
299605400573995008,0.02662709,1.71262E-05,11.0752,17.3916,41.59381,70.49384,146.5992
299605401043757056,0.02660205,1.576805E-05,10.695,17.87436,33.52633,54.67852,105.4331
299605675451901952,0.1561304,3.225021E-05,8.577585,14.66188,38.09875,68.81868,139.4705
299605675921664000,0.2033103,0.0001186779,11.355,18.64546,34.36113,55.97103,106.1191
299605950329808896,0.4668407,0.0001230558,5.353448,11.84691,35.90618,67.78518,134.5819
299605950799570944,0.1671185,4.897651E-05,9.835344,17.20589,33.23032,55.31767,105.4278
299606225207715840,0.3509711,0.6346001,11.26645,17.37068,40.84129,75.06574,145.5764
299606225677477888,0.4667579,9.584929E-05,7.020762,14.42438,31.33585,56.83454,113.0863
299606500085622784,0.08001204,8.303081E-06,10.88501,16.83125,39.50436,71.03789,142.5592
299606500555384832,0.1561039,2.420002E-05,8.637836,16.17144,32.13217,54.72173,104.3085
299606774963529728,0.1658333,5.640462E-05,10.45091,16.58948,39.95475,69.54115,148.2119
299606775433291776,0.1642566,4.091976E-05,10.29823,17.63734,33.52744,56.57338,111.9161
299607049841436672,0.1641583,4.908015E-05,10.48199,16.62793,40.13642,68.65516,145.0189
299607050311198720,0.1222728,1.247384E-05,10.79098,17.99368,33.85547,56.3733,110.6713
299607324719343616,0.1223441,1.826529E-05,10.51588,16.73358,40.22647,70.87028,146.4391
299607325189105664,0.0627807,1.067665E-05,10.53475,17.63105,33.26629,54.56565,105.2673
299607599597250560,0.1643317,6.081582E-05,10.76547,16.65527,39.86806,70.58597,142.8518
299607600067012608,0.02524959,1.459553E-05,10.59919,17.63526,32.54625,54.48862,104.733
299608149353064448,0.1252583,2.903448E-05,11.15153,17.44056,41.67799,74.79643,143.1702
299608149822826496,0.1224014,1.362679E-05,10.54447,17.8062,33.17744,55.65643,103.0867
299608424230971392,0.0367165,1.153787E-05,11.16491,17.42368,41.15444,74.14452,140.9868
299608424700733440,0.07998672,7.674472E-06,10.59662,17.67327,33.46516,55.46081,104.0775
299608699108878336,0.1670902,6.126659E-05,10.04409,16.37907,40.03212,70.93237,150.497
299608699578640384,0.1657063,4.245067E-05,10.44508,17.96393,34.31262,56.72326,105.5775
299608973986785280,0.7784789,0.5232677,7.590138,14.74686,38.42336,64.87909,135.1957
299608974456547328,0.02156401,3.817968E-05,9.526647,16.84926,32.11,52.57148,98.64336
299609248864692224,0.06277641,1.292614E-05,10.72238,16.87534,39.91371,68.17927,146.4063
299609249334454272,0.03669919,1.026237E-05,10.7846,17.82706,33.08113,55.07636,108.0185
299609523742599168,0.122207,1.676894E-05,10.86043,17.03017,40.33893,68.80314,146.7109
299609524212361216,0.1207068,3.379213E-05,10.71857,17.91216,33.38642,55.41946,108.2615
299609798620506112,0.02494532,4.680348E-06,11.14388,17.15867,39.69232,69.84062,139.1689
299609799090268160,0.02492348,4.850147E-06,10.43051,17.19481,31.897,53.44354,109.0333
299610073498413056,0.02524963,1.521498E-05,11.08003,17.61221,42.02759,75.35359,146.6809
299610073968175104,0.123279,1.453566E-05,10.33334,17.70852,33.86037,55.50362,105.5712
299610348376320000,0.1232731,1.555748E-05,10.80183,17.07604,40.66855,73.45554,142.5457
299610348846082048,0.125227,2.163934E-05,10.69708,17.81029,33.46299,55.23873,105.706
299610623254226944,0.1608339,0.0001079066,9.600815,16.56938,41.25331,72.57572,152.2323
299610623723988992,0.4064635,0.0001675595,5.907697,13.35006,31.01235,56.51984,111.2676
299610898601895936,0.1224251,3.078463E-05,10.82598,18.28636,34.00225,57.29332,106.1032
299611173479802880,0.1436299,1.978826E-05,10.81253,17.79712,32.80355,55.03304,102.4677
299611447887947776,0.120363,5.371698E-05,10.2161,17.08981,41.35518,74.09797,147.6253
299611448357709824,0.4286148,0.0001954112,3.471593,12.32902,31.16621,57.04203,102.6385
299611722765854720,0.1224818,4.420204E-05,10.68796,17.38271,41.7887,76.77808,146.0888
299611997643761664,0.2834807,0.000118097,5.147177,13.77945,39.57672,72.98248,144.6327
299611998113523712,0.283498,0.0001078504,7.216505,15.75257,33.87885,56.13216,105.2824
299612272521668608,0.2418186,0.000117293,8.903831,16.14189,40.95313,74.75846,148.0259
299612272991430656,0.1201322,3.696463E-05,11.3219,18.65158,34.95064,57.30007,111.6338
299612547399575552,0.1231523,3.808988E-05,10.75881,17.52961,42.23569,77.01991,150.1061
299612547869337600,0.12037,3.929839E-05,10.69516,18.09887,34.18816,56.92567,113.0532
299612822277482496,0.143772,1.977995E-05,10.44099,17.01964,40.94891,73.69115,147.1164
299612822747244544,0.2418427,6.208525E-05,10.2394,17.54498,33.29032,56.06126,110.4447
299613372033296384,0.1201727,5.35774E-05,10.66518,17.30914,41.69956,73.82004,153.2987
299613372503058432,0.437159,0.00015638,3.5124,11.12927,28.71624,54.59858,109.6565
299613646911203328,0.1221876,3.662082E-05,10.73635,17.33234,41.79006,73.75121,152.0085
299613647380965376,2.520288,0.00140661,11.15696,18.45506,34.41734,56.96917,105.6971
299613921789110272,0.9735537,0.2470977,3.761471,8.455846,30.61524,62.15163,134.2752
299613922258872320,0.1200819,3.612549E-05,10.43987,17.62279,33.63873,55.49697,105.3796
299614196667017216,0.1222266,3.055307E-05,10.90992,17.59986,42.23806,77.12341,150.9842
299614197136779264,0.1222711,2.469182E-05,11.07657,18.32302,34.12749,56.00692,104.9278
299614471544924160,0.1200918,5.165095E-05,10.13475,17.11546,41.18612,73.67264,142.6105
299614472014686208,0.3634873,0.08145979,11.33992,18.52421,33.64367,55.96948,107.7876
299614746892593152,0.1221189,2.821351E-05,10.98772,18.02484,33.2948,55.38216,108.1771
299615021300738048,0.124128,2.134894E-05,10.26476,16.86769,40.36685,72.27108,143.3888
299615021770500096,0.1241094,1.846848E-05,10.56907,17.69209,33.03208,55.76458,107.27
299615296648407040,0.1224185,2.538108E-05,10.63339,17.77352,33.11179,55.7459,108.5621
299615571056551936,2.563871,0.0005745954,10.37719,16.87303,40.25896,68.95556,136.7329
299615571526313984,0.1608769,5.932151E-05,10.61228,17.88882,33.98995,56.69539,111.058
299615845934458880,0.1223529,3.736114E-05,10.31861,17.01377,41.1115,73.10152,151.5884
299615846404220928,0.1232023,2.772975E-05,10.74245,18.30388,34.80509,57.07259,106.8746
299616120812365824,0.1236259,4.382498E-05,10.13377,16.72138,40.45372,71.49262,147.7736
299616121282127872,0.03617733,1.049125E-05,11.03121,18.15874,33.81895,55.39321,107.013
299616395690272768,0.03615803,1.215381E-05,10.79368,18.00724,44.28657,78.61951,153.9209
299616396160034816,2.041215,2.369962,11.34639,18.67316,33.90592,56.22932,105.8284
299616670568179712,0.03037806,1.500155E-05,10.72074,17.49512,41.73171,75.57655,147.4658
299616671037941760,0.1436527,1.275432E-05,10.52562,17.71263,33.01085,54.97651,103.7542
299616945446086656,0.08010525,6.089709E-06,11.11716,17.49426,41.06767,73.82758,145.4431
299616945915848704,0.03047678,1.29838E-05,9.906094,16.83523,32.01227,54.41488,103.5281
299617220323993600,0.03516777,1.607626E-05,10.71937,17.59911,42.44807,76.58242,151.248
299617220793755648,0.08006686,5.117236E-06,10.66558,17.66863,32.53953,54.85082,104.6332
299617495671662592,0.03516901,1.407426E-05,10.74543,18.0486,33.90841,56.43812,108.2647
299617770079807488,0.1436463,1.550114E-05,10.21553,17.07275,40.97961,74.10823,143.5481
299617770549569536,0.0303838,1.513987E-05,10.35461,17.46351,33.01547,55.17726,106.099
299618044957714432,0.4404989,0.000389211,3.498935,10.3394,35.43843,68.62762,138.9566
299618045427476480,0.1222152,1.89308E-05,10.76276,17.85794,33.37719,55.64527,103.0644
299618319835621376,0.03048641,1.548921E-05,10.20448,16.80063,40.35108,72.48132,145.1765
299618320305383424,0.12362,3.097464E-05,10.14235,17.3469,33.13243,55.54196,102.738
299618594713528320,0.1434258,5.715508E-05,10.27611,16.94839,40.7359,71.22866,145.9747
299618595183290368,0.1434542,4.371216E-05,10.40739,17.68108,33.59457,56.06897,106.9928
299618869591435264,0.1442122,1.914027E-05,9.511454,16.3616,40.0092,68.68635,143.9303
299619144469342208,0.01112301,6.37461E-06,10.83807,17.60234,41.40577,71.64314,145.5094
299619144939104256,0.1271269,2.849887E-05,10.35632,17.50582,33.06212,55.48418,109.3217
299619419347249152,0.1445674,3.579435E-05,10.32939,17.01797,40.89701,72.64526,153.0622
299619419817011200,0.1441793,1.514151E-05,9.802474,16.99168,32.48546,54.8077,109.49
299619694225156096,0.08002982,6.352976E-06,10.28066,16.95908,40.54239,74.0114,145.8841
299619694694918144,0.01112419,6.736615E-06,10.56249,17.46793,32.23849,53.75041,101.4352
299619969103063040,0.1271154,3.450843E-05,10.56625,17.36041,41.63718,74.61412,148.3698
299619969572825088,0.1454365,7.628642E-06,10.48432,17.51933,32.5676,54.52002,102.9087
299620243980969984,0.1454738,7.949402E-06,10.7046,17.42639,41.17187,73.21019,147.4304
299620244450732032,0.2025691,4.43574E-05,10.15906,17.38914,32.67444,54.67886,103.0048
299620518858876928,0.2024813,5.464644E-05,10.40075,17.13748,40.82833,73.62291,144.8377
299620519328638976,0.1445547,2.81341E-05,10.15676,17.39897,32.70333,54.49294,102.1314
299620793736783872,0.1222151,1.928915E-05,10.37853,17.19653,41.39152,75.78165,151.4163
299620794206545920,0.4404977,0.0001771108,3.597368,12.1386,30.12982,55.04127,108.3048
299621068614690816,6.678437,0.0006925044,10.79748,17.62145,41.44976,74.8446,153.7311
299621069084452864,0.08002961,5.771676E-06,10.37299,17.51766,32.83349,54.42743,102.9459
299621343492597760,0.1256362,2.598236E-05,10.59407,17.47484,41.61422,75.39561,150.3221
299621343962359808,0.1256616,2.628337E-05,10.26589,17.65419,33.47305,55.53784,104.7882
299621618370504704,0.1413766,4.331274E-05,10.25098,17.20568,41.57713,76.07169,150.4057
299621618840266752,0.1207871,3.090218E-05,10.68117,17.7759,32.9515,54.88015,103.2226
299621893248411648,0.2425008,5.804768E-05,10.00476,16.9569,40.98072,73.27149,149.1346
299621893718173696,0.1936545,3.889416E-05,9.089751,16.20263,31.91969,54.9108,104.6348
299622168126318592,0.1444444,4.588711E-05,10.07462,17.14316,41.35002,75.95431,146.7961
299622443004225536,0.1207716,3.23167E-05,10.62013,17.61979,42.37067,77.17136,143.1369
299622443473987584,1.01486,3.928831E-05,11.40086,18.70458,34.48959,57.24075,108.9118
299622717882132480,0.4417664,0.0001809637,4.291307,12.45382,38.34434,69.02405,143.8176
299622718351894528,0.03735736,6.960818E-06,10.29687,17.46486,33.27194,56.11737,108.3836
299622992760039424,6.838661,0.001410875,10.72797,17.64741,41.4355,73.36884,151.9203
299622993229801472,0.1413422,3.449905E-05,10.46926,17.80632,33.70568,56.01603,102.538
299623267637946368,0.2184864,5.318834E-05,10.17952,17.1328,41.35229,71.03355,148.245
299623542515853312,0.03612467,2.038826E-05,9.794836,16.5687,40.01557,68.17738,142.2137
299623542985615360,0.2183854,4.274228E-05,10.00969,17.25433,33.11242,55.7943,109.6348
299623817393760256,0.1442188,3.102048E-05,8.952773,15.98712,39.87654,72.32399,148.1275
299623817863522304,0.03610206,1.409051E-05,10.32543,17.26389,32.51399,54.81941,105.221
299624092271667200,0.1443459,9.625745E-06,10.27416,17.20645,41.04659,72.9352,143.1879
299624092741429248,0.1444119,3.757672E-05,10.38529,17.63509,32.86958,53.25262,107.0049
299624367149574144,0.1288098,3.171329E-05,10.54419,17.53901,41.80088,73.93132,152.0637
299624367619336192,0.1227888,3.735985E-05,10.29551,17.54163,32.9189,54.8485,105.6788
299624642027481088,0.1936121,5.55909E-05,8.073295,15.36703,39.99405,71.96803,150.361
299624642497243136,0.2425718,5.20234E-05,9.636861,16.96015,32.46708,55.283,107.4166
299624916905388032,0.2009602,5.805883E-05,9.742812,16.71243,40.91565,64.89981,150.5402
299624917375150080,0.1288268,2.953238E-05,10.7313,17.74471,32.77487,54.78518,103.8556
299625192253057024,0.1269755,5.153447E-05,10.83817,18.04423,33.21685,55.06901,103.0229
299625466661201920,0.1269106,4.356652E-05,10.76045,17.72179,41.75167,75.8102,149.0325
299625467130963968,0.200907,4.983634E-05,9.335635,16.53798,32.06016,54.73613,104.1869
299625741539108864,0.1227421,4.057649E-05,10.42146,17.38844,41.54593,75.86408,149.3741
299625742008870912,0.1443569,9.337507E-06,9.886468,17.06578,32.28216,54.35384,102.5315
299626016417015808,0.03735544,6.419891E-06,10.26929,17.25954,41.34265,76.1963,152.2279
299626291764684800,0.1259206,9.557034E-06,10.06563,17.23779,32.42698,54.95589,105.181
299626566172829696,0.1258525,1.068578E-05,10.09158,17.13735,41.23664,75.14597,149.0524
299626566642591744,0.4422246,0.0001440689,7.164759,14.11012,30.67611,55.4436,111.1144
299626841520498688,0.144225,2.991073E-05,10.52716,17.71348,33.34186,56.03521,103.6183
299627115928643584,0.05732279,1.480012E-05,10.7523,17.933,43.09126,74.126,151.5616
299627116398405632,0.1449183,5.043736E-05,10.49761,17.63136,32.5467,54.63753,103.4448
299627390806550528,1.903407,0.0007652205,10.56606,17.28114,40.46354,72.65748,137.8708
299627391276312576,0.1907701,3.118756E-05,9.513858,16.77667,32.22605,53.4717,100.4216
299627665684457472,0.1203614,1.408905E-05,10.3068,17.32426,41.48736,75.50175,150.9217
299627666154219520,0.14669,2.3699E-05,9.852868,17.06024,32.64285,54.35986,102.5846
299627940562364416,0.03036829,6.609598E-06,10.89646,17.99657,42.50362,72.13361,148.8975
299627941032126464,0.05756393,1.079588E-05,10.12165,17.18154,32.10156,54.54011,103.1828
299628215440271360,0.1907285,3.307213E-05,9.861525,16.818,40.63113,71.72601,147.8677
299628215910033408,0.2631265,0.0001189596,8.37928,15.43607,31.30414,55.63079,61.01568
299628490318178304,0.04892089,7.182823E-06,10.61138,17.73407,42.11886,75.41177,154.7667
299628490787940352,0.03032346,6.844097E-06,10.76883,17.72537,32.50082,54.37259,106.2131
299628765196085248,0.1291555,2.77268E-05,10.66317,17.75344,42.6673,74.63921,150.9171
299628765665847296,0.1467964,3.93617E-05,10.21303,17.69824,33.3863,55.87865,108.3558
299629040073992192,0.3627046,0.0002329785,4.32413,11.30612,36.0818,66.19065,72.1877
299629040543754240,1.903545,0.0006967577,10.85262,17.94521,32.76003,54.37904,105.3414
299629314951899136,0.119759,2.047257E-05,8.736162,16.81891,41.08598,73.73714,151.4881
299629589829806080,0.1206103,5.025408E-05,9.311558,16.66809,41.42892,74.27432,152.5764
299629590299568128,0.1206606,3.496519E-05,9.71806,16.83964,31.88293,54.78672,110.3191
299629864707713024,0.143999,5.693638E-05,10.07434,17.17188,41.46181,75.22789,152.0161
299629865177475072,0.1439138,4.843065E-05,9.975663,17.44967,33.01085,57.13167,110.2178
299630139585619968,0.0575771,1.114561E-05,10.05157,17.41453,41.76814,75.8924,153.2633
299630140055382016,0.04892132,7.800136E-06,10.30086,17.59962,32.72093,55.46031,110.4726
299630689341433856,0.1466984,2.326594E-05,10.17321,17.21843,41.54573,75.6464,153.3182
299630689811195904,0.3628358,0.0001643283,4.638954,11.94072,28.91744,54.89428,110.3693
299630964219340800,0.146749,4.554331E-05,10.01567,17.27952,41.67594,75.73109,153.0315
299630964689102848,0.6494742,4.919352E-05,11.33438,18.60549,33.93135,56.21068,104.4195
299631239097247744,0.2632047,0.0001208215,6.658902,14.82894,40.58191,74.6596,152.3913
299631239567009792,0.1203865,1.293885E-05,10.55865,17.83085,33.22446,55.45607,103.1636
299631513975154688,0.1449796,5.929307E-05,10.35858,17.39992,41.56451,75.06493,151.4774
299631514444916736,0.1291836,2.757793E-05,11.02435,18.25703,33.43035,55.59455,103.3642
299631788853061632,0.6495618,5.517435E-05,10.87278,18.0071,42.42774,77.8624,147.9905
299631789322823680,0.1257328,2.822553E-05,11.19539,18.47807,33.46022,56.21405,104.6449
299632063730968576,0.9922907,0.8381934,10.8152,17.83076,41.81534,77.85406,150.2895
299632064200730624,0.119739,1.867713E-05,8.736949,15.87929,31.46257,54.45663,104.2283
299632338608875520,0.1257456,3.28272E-05,10.7979,17.84299,42.51831,76.77794,149.2456
299632339078637568,0.05742602,1.346757E-05,11.13576,18.35946,33.6885,55.3648,107.6436
299632613486782464,0.2701144,1.249212E-05,7.122708,13.67318,37.818,69.51606,134.6254
299632613956544512,0.4177988,0.0002256861,5.78526,13.19158,30.06399,55.99665,112.9186
299632888364689408,0.12789,4.687222E-05,10.53387,17.65578,42.46774,78.16302,152.8042
299632888834451456,0.1429193,1.474591E-05,9.867993,17.19683,32.6126,56.06974,108.858
299633163242596352,0.4172009,0.0002126992,4.647954,10.87521,35.9316,70.70084,143.4216
299633163712358400,0.1276188,1.242891E-05,10.51801,16.63301,33.21165,56.73019,110.1726
299633438120503296,0.02630965,1.008673E-05,10.61615,17.76101,42.22407,76.03574,150.4081
299633438590265344,0.1337064,4.602532E-05,10.94245,18.58581,34.19446,57.85216,111.5922
299633712998410240,0.2182168,9.668467E-05,9.32195,16.68196,41.60096,73.76754,158.1488
299633713468172288,0.02680829,9.076879E-06,11.0345,18.44936,33.53765,56.39844,108.1636
299633987876317184,0.02675972,1.123012E-05,11.08925,18.60391,47.08058,84.29176,169.7462
299633988346079232,0.2701064,7.713773E-06,11.1519,18.4464,33.30034,55.92972,107.4689
299634262754224128,0.06155552,1.220249E-05,9.721871,16.46473,40.42494,70.68625,144.2732
299634263223986176,0.06153553,1.03247E-05,9.799005,17.28419,32.51114,55.13459,105.6858
299634537632131072,0.1337352,7.038064E-05,10.42662,17.65784,42.48335,75.6492,160.5038
299634538101893120,0.1279921,3.081766E-05,10.5251,18.09664,33.64896,56.93106,109.1588
299634812510038016,0.1276592,1.527675E-05,10.40221,17.57342,42.39796,74.87334,153.6414
299634812979800064,0.576849,0.0002493765,11.27677,18.65431,33.42439,56.54706,111.6079
299635087387944960,6.018137,0.001338322,10.92557,17.76855,41.67892,72.69979,160.2299
299635362265851904,0.282398,0.0001093728,2.281466,3.555568,8.450913,15.46811,32.24138
299635362735613952,0.2202564,7.555712E-05,9.442422,17.00387,32.52929,56.76224,106.428
299635637143758848,0.02027689,7.965776E-06,10.13436,17.04096,41.20834,70.68707,149.7399
299635637613520896,0.02025769,7.358028E-06,10.36172,17.81077,33.30613,55.86558,101.9817
299635912021665792,0.08543079,1.005715E-05,10.89251,17.66537,41.55336,71.13794,150.0464
299635912491427840,0.08535129,8.540987E-06,10.35365,17.67808,32.81238,55.55065,105.4991
299636186899572736,0.06255326,2.383329E-05,11.0582,18.24141,43.92926,75.82918,158.9718
299636187369334784,0.2181633,6.406083E-05,11.01246,18.27869,33.27594,55.44666,104.6336
299636461777479680,0.5267237,4.14564,3.821219,8.428053,26.37288,47.81623,100.8644
299636462247241728,0.1427506,2.602403E-05,10.41284,17.83538,33.36614,56.41256,107.3616
299636736655386624,0.128638,0.444692,10.51874,17.41602,42.05811,75.20977,156.948
299636737125148672,0.4181032,0.0001674173,4.865842,12.19435,29.16339,54.67972,108.7383
299637012003055616,0.06258034,1.790547E-05,10.93668,18.55932,34.24302,57.09949,109.5772
299637286411200512,0.2204064,8.924996E-05,8.597304,16.13297,41.78403,73.64548,155.431
299637286880962560,0.3566249,3.299134,3.611549,6.001618,10.86795,18.16365,34.88258
299637561289107456,0.1428866,3.186347E-05,10.91704,17.79422,42.49586,76.6508,153.9399
299637836167014400,0.1429204,1.742955E-05,10.32514,17.27169,41.78822,76.3261,153.1421
299637836636776448,0.02630387,9.435003E-06,11.0111,18.29546,33.27101,54.74268,106.1633
299638111044921344,0.3651566,0.0001417456,10.05086,16.52729,40.40615,72.20725,147.8927
299638111514683392,0.06357722,1.248877E-05,11.03115,18.39817,33.04066,55.64701,105.0929
299638385922828288,0.2072367,6.34508E-05,10.59222,17.4961,42.10443,76.48046,151.1758
299638386392590336,0.08525799,1.045569E-05,10.09647,17.71631,32.75557,55.12746,105.1402
299638660800735232,0.09147715,3.792968E-05,10.84526,17.83688,42.26427,74.89257,153.9126
299638661270497280,0.0200758,1.182616E-05,10.59809,18.02687,32.82906,56.62331,107.6881
299638935678642176,0.1425043,6.308324E-05,10.7196,17.6204,42.30667,75.77522,152.3391
299638936148404224,0.4507085,0.0001167909,5.207773,12.8278,29.34248,57.25559,114.6099
299639211026311168,0.03053254,5.66673E-06,10.94693,18.37415,32.75406,50.31824,105.4986
299639485434456064,0.1799515,2.552746E-05,10.26879,17.11682,41.94185,74.76225,154.6822
299639485904218112,0.09132998,3.777927E-05,11.15069,18.7136,33.76004,56.62268,107.0429
299639760312363008,0.02518525,6.617117E-06,11.35769,17.94333,42.53098,75.61462,153.8821
299639760782125056,0.06253826,2.467179E-05,10.85327,18.45868,33.68692,55.37344,106.6953
299640035660032000,0.3121489,5.738068E-05,10.02566,17.37532,32.86949,54.86762,106.4628
299640310068176896,0.06356847,1.253461E-05,11.10982,17.67988,42.00871,74.78719,150.9056
299640310537938944,0.2109386,4.901859E-05,10.59266,18.47369,34.03396,58.69502,106.6394
299640584946083840,0.4505435,0.0002839524,4.487384,11.1291,37.84182,72.83218,149.1001
299640585415845888,0.02518325,7.016692E-06,10.81465,18.41053,33.55937,55.35313,105.8115
299640859823990784,0.2814896,0.000201159,11.55705,18.0127,41.99616,77.91177,153.5125
299640860293752832,0.1800086,1.697089E-05,10.9145,18.46767,33.0909,55.07548,105.3949
299641134701897728,0.08532699,1.101344E-05,11.20896,17.57231,41.79326,75.66137,150.3324
299641410049566720,0.5199777,0.0001958701,4.692628,12.55914,29.9806,55.91911,113.1663
299641684457711616,0.0201233,1.142011E-05,11.7009,18.46544,45.36066,80.31543,158.7218
299641684927473664,0.2071741,5.066316E-05,11.08989,18.68261,33.36361,55.53355,106.9287
299641959335618560,0.5199456,0.0002200006,3.082676,9.360417,34.95705,69.58921,143.1306
299641959805380608,0.5035114,0.0001420779,11.26419,19.13243,33.94479,56.80084,109.59
299642234213525504,0.3120861,7.505354E-05,9.440116,16.45075,41.74015,77.49551,159.3084
299642509091432448,0.06245274,2.675522E-05,11.69356,18.09027,42.92115,77.13343,153.6797
299642509561194496,0.3657448,0.000119684,11.01101,18.63491,33.57597,55.26867,106.7556
299642783969339392,0.2110807,5.402202E-05,11.29728,17.72131,42.53323,77.51273,154.4615
299642784439101440,0.1425855,4.869472E-05,10.61983,18.48641,33.81427,55.74736,107.2701
299643058847246336,0.03049692,4.06363E-06,12.06065,18.37009,43.28294,76.07462,150.1342
299643333725153280,0.09134082,4.276792E-05,11.52412,17.75284,42.35104,75.01317,152.6688
299643334194915328,0.09155164,3.52721E-05,10.97033,18.62864,33.61304,55.28312,108.9581
299643608603060224,0.08643828,1.037649E-05,11.06948,17.35061,41.71091,74.63528,147.7303
299643609072822272,0.1281922,2.864929E-05,9.658474,17.69474,33.44944,55.62801,107.3331
